gene,disease_mean,control_mean,fold_change,log2fc,t_statistic,p_value,cohens_d,disease_n,control_n,p_adjusted,significant,highly_significant,category
TADA3,12.382997580300001,12.242041887184211,0.14095569311579048,0.14095569311579048,2.647242306583209,0.009547511247580666,0.6799080598309071,75,19,0.038417071846620514,True,False,Significant
MEX3C,8.457821119973334,8.669154104342104,-0.21133298436877013,-0.21133298436877013,-2.646773421178351,0.00955980168953079,-0.6797876330134948,75,19,0.03845821237279579,True,False,Significant
CAMKK2,10.47787551938222,10.164653237701755,0.3132222816804653,0.3132222816804653,2.6465452847443145,0.00956578679394768,0.6797290392837647,75,19,0.03847397480175931,True,False,Significant
ZNF337,10.218094923186667,10.453775942921052,-0.23568101973438438,-0.23568101973438438,-2.6464331818003686,0.00956872903175844,-0.6797002471724684,75,19,0.03847749453384135,True,False,Significant
HIST1H3D,9.17371609964,9.565742983078946,-0.3920268834389464,-0.3920268834389464,-2.645663707450861,0.009588946688731585,-0.6795026181867262,75,19,0.038533819875658404,True,False,Significant
C10orf88,7.10730622892,7.387131807736843,-0.2798255788168431,-0.2798255788168431,-2.6456735939898213,0.00958868667824518,-0.6795051574093379,75,19,0.038533819875658404,True,False,Significant
RNF175,4.168197625306667,4.678934558447369,-0.5107369331407021,-0.5107369331407021,-2.6457947921514586,0.009585499753045018,-0.6795362855031768,75,19,0.038533819875658404,True,False,Significant
LMOD1,5.441997367106667,5.855881676105263,-0.41388430899859596,-0.41388430899859596,-2.645218512610891,0.009600661689295327,-0.6793882759676034,75,19,0.03857253450829955,True,False,Significant
FAM150B,4.473725392906666,5.1086064126315796,-0.6348810197249133,-0.6348810197249133,-2.6450528813577745,0.009605023472492789,-0.6793457358405913,75,19,0.03857253450829955,True,False,Significant
ACN9,10.380300615040001,10.568613103157894,-0.18831248811789258,-0.18831248811789258,-2.6449827998892412,0.009606869559496975,-0.6793277363717926,75,19,0.03857253450829955,True,False,Significant
SNRNP200,13.351870600266667,13.52757294263158,-0.17570234236491267,-0.17570234236491267,-2.645134286166878,0.009602879509447992,-0.6793666435548874,75,19,0.03857253450829955,True,False,Significant
C9orf167,12.235441821393334,11.974925930263158,0.2605158911301757,0.2605158911301757,2.6445624642928522,0.00961794879417934,0.679219778910132,75,19,0.03860869071702701,True,False,Significant
WDR18,11.435481488413334,11.237116205263158,0.1983652831501761,0.1983652831501761,2.6442743087615943,0.009625550705010566,0.6791457700943542,75,19,0.03862254814034634,True,False,Significant
GCLM,9.042220114360001,9.260718564921053,-0.21849845056105188,-0.21849845056105188,-2.644305803223256,0.009624719575986356,-0.6791538590170306,75,19,0.03862254814034634,True,False,Significant
ZNF329,6.4857232884,6.857652068157895,-0.3719287797578952,-0.3719287797578952,-2.643534692742971,0.009645087645995315,-0.6789558098134267,75,19,0.03869119065119106,True,False,Significant
ZNF665,5.398179110706667,5.771785466368421,-0.37360635566175393,-0.37360635566175393,-2.6434693622482026,0.009646815075329199,-0.6789390305674032,75,19,0.03869119065119106,True,False,Significant
FAM59A,2.2888282894933334,2.715086296894737,-0.42625800740140374,-0.42625800740140374,-2.643109487372851,0.00965633569441664,-0.6788466016168405,75,19,0.03872103244633161,True,False,Significant
DDX55,8.744243875133334,8.938308643,-0.19406476786666538,-0.19406476786666538,-2.6423393889047206,0.009676737531169424,-0.6786488123347477,75,19,0.03879448468774233,True,False,Significant
PPP1R14A,8.783612102786664,9.297088718157895,-0.5134766153712302,-0.5134766153712302,-2.641654354484292,0.009694918618748865,-0.6784728705924475,75,19,0.03885900412777592,True,False,Significant
GOLT1A,2.5441526659866662,3.0407063863157893,-0.49655372032912304,-0.49655372032912304,-2.641570429922504,0.00969714813671707,-0.6784513157140611,75,19,0.03885957274851486,True,False,Significant
TRIM14,9.206521958066666,9.023774617960527,0.1827473401061397,0.1827473401061397,2.641187727567537,0.009707320796792368,0.6783530238368836,75,19,0.03886686799558897,True,False,Significant
USPL1,9.652532797586666,9.924425046078948,-0.2718922484922821,-0.2718922484922821,-2.641203452184441,0.00970690262837649,-0.6783570624901432,75,19,0.03886686799558897,True,False,Significant
HORMAD1,5.1678490519333335,4.702730140736843,0.4651189111964902,0.4651189111964902,2.6413235091051934,0.009703710464474548,0.6783878974718353,75,19,0.03886686799558897,True,False,Significant
PTPRD,1.3941111262133334,2.0151185988947367,-0.6210074726814032,-0.6210074726814032,-2.64141509199789,0.009701276028927222,-0.6784114192880032,75,19,0.03886686799558897,True,False,Significant
APEH,11.94016722558,11.73630475,0.20386247557999937,0.20386247557999937,2.6406027566631023,0.009722888665190554,0.678202782043111,75,19,0.03892082787394774,True,False,Significant
LOC100287803,5.452589485773333,5.013344762157894,0.4392447236154391,0.4392447236154391,2.6401885696992515,0.009733925121424663,0.6780964037738083,75,19,0.03895662915721322,True,False,Significant
XKR8,12.511349944533336,12.382009627368422,0.1293403171649139,0.1293403171649139,2.6384101306147425,0.009781442622310153,0.6776396359651082,75,19,0.03913838627938117,True,False,Significant
TBC1D13,13.345708486133333,13.46203338631579,-0.11632490018245711,-0.11632490018245711,-2.6383069623244673,0.009784205576877454,-0.677613138597677,75,19,0.03914102785471673,True,False,Significant
HHLA2,1.234583220213333,1.5293357209473684,-0.29475250073403525,-0.29475250073403525,-2.6381313521717717,0.009788910225843567,-0.6775680355264889,75,19,0.039143023618443,True,False,Significant
PSMC2,12.367179849333333,12.246025328947368,0.1211545203859643,0.1211545203859643,2.638132044157335,0.009788891683321449,0.6775682132535374,75,19,0.039143023618443,True,False,Significant
PRDM7,3.1285281719466664,3.6277629375263163,-0.49923476557964985,-0.49923476557964985,-2.6379117196469855,0.009794797131052432,-0.6775116259097977,75,19,0.039158151588790796,True,False,Significant
OASL,11.218969717066667,10.640234797473685,0.5787349195929821,0.5787349195929821,2.637716558304142,0.009800030814840578,0.6774615013822333,75,19,0.03917066214031405,True,False,Significant
UGGT1,7.821680515786667,7.625030721684209,0.1966497941024583,0.1966497941024583,2.6371094204107233,0.009816328762119195,0.6773055662998502,75,19,0.03922738161830972,True,False,Significant
CPNE8,7.331959928526666,7.084645355315788,0.24731457321087724,0.24731457321087724,2.6369440821194647,0.009820771336729303,0.6772631014160935,75,19,0.039228291343750915,True,False,Significant
KEL,2.4090526501333334,3.244262620789474,-0.8352099706561407,-0.8352099706561407,-2.6370139672897936,0.009818893327679925,-0.6772810504683775,75,19,0.039228291343750915,True,False,Significant
EVL,12.255013090937778,12.504202634438597,-0.2491895435008189,-0.2491895435008189,-2.636464006511792,0.009833681099709203,-0.6771398005478,75,19,0.03925721061368168,True,False,Significant
NEK6,9.188292282173334,8.964405468894737,0.22388681327859672,0.22388681327859672,2.6365908589393783,0.009830268404844578,0.6771723808626848,75,19,0.03925721061368168,True,False,Significant
IL27RA,12.196521078266667,12.073809006315788,0.12271207195087896,0.12271207195087896,2.636439582511259,0.00983433829867829,0.6771335275765747,75,19,0.03925721061368168,True,False,Significant
SLU7,11.524978085377779,11.655166507894739,-0.1301884225169605,-0.1301884225169605,-2.6358657260736473,0.009849791030318928,-0.6769861403819277,75,19,0.039310465316971806,True,False,Significant
SMG7,10.15349570252,10.398514173578947,-0.24501847105894647,-0.24501847105894647,-2.6346061366561875,0.009883786214969097,-0.6766626320295268,75,19,0.03943768415979309,True,False,Significant
SMYD5,7.8706827645066655,8.076593614894737,-0.20591085038807133,-0.20591085038807133,-2.6333316264755964,0.009918292198459275,-0.6763352914827375,75,19,0.03956688619419652,True,False,Significant
KIF9,6.438297358506667,6.233616919078948,0.20468043942771974,0.20468043942771974,2.6329939939001394,0.009927451490868941,0.6762485751633648,75,19,0.039594939372409356,True,False,Significant
GNB1,11.634523953739999,11.476717061052632,0.15780689268736658,0.15780689268736658,2.632843434331664,0.00993153833734507,0.6762099059928712,75,19,0.03960275377278088,True,False,Significant
PIGO,9.538323856106667,9.364752743842105,0.17357111226456112,0.17357111226456112,2.6321477378654725,0.009950442375775546,0.6760312258496205,75,19,0.03966963683501521,True,False,Significant
NAA40,7.196483135073333,6.966195303973684,0.23028783109964834,0.23028783109964834,2.6316313379677245,0.009964495478006792,0.6758985955831347,75,19,0.03971715606587118,True,False,Significant
RING1,10.804466639986668,10.647097718947368,0.1573689210392999,0.1573689210392999,2.6315172482168054,0.009967602693615896,0.6758692931875809,75,19,0.03972103543972731,True,False,Significant
ADAMTS4,4.126721561899999,4.544585934447369,-0.41786437254736963,-0.41786437254736963,-2.631180516716851,0.009976778636261053,-0.6757828082971543,75,19,0.03974909193821987,True,False,Significant
SNTB1,9.214899819833335,9.032435105210526,0.18246471462280844,0.18246471462280844,2.630922710616965,0.009983809027333012,0.6757165943186493,75,19,0.03976859003526143,True,False,Significant
CKM,4.818010292973334,4.0482506009999994,0.7697596919733343,0.7697596919733343,2.6301000033639736,0.010006274315529093,0.6755052931881107,75,19,0.03984954858991411,True,False,Significant
RSPH10B,1.871015238586667,2.411478740631579,-0.540463502044912,-0.540463502044912,-2.6299732619519967,0.010009739249673945,-0.6754727413860699,75,19,0.03985482061891568,True,False,Significant
ZNF238,5.9104942779666665,6.171831099710527,-0.2613368217438605,-0.2613368217438605,-2.629503790155517,0.010022583420912216,-0.6753521639619726,75,19,0.03989742681712147,True,False,Significant
MED6,8.957760129213334,9.082517190131579,-0.12475706091824534,-0.12475706091824534,-2.62927268995568,0.01002891151595654,-0.6752928090294426,75,19,0.03991408145349904,True,False,Significant
UTP14A,8.805574439126666,9.009220262842106,-0.2036458237154406,-0.2036458237154406,-2.628456775058531,0.010051282217987371,-0.6750832524228078,75,19,0.039986015645568904,True,False,Significant
ARRDC3,7.95126088772,8.210644969157894,-0.2593840814378936,-0.2593840814378936,-2.6284577766980997,0.010051254727431343,-0.6750835096802618,75,19,0.039986015645568904,True,False,Significant
DEPDC5,9.862277765786667,9.990728154263156,-0.12845038847648915,-0.12845038847648915,-2.6280174370442593,0.010063346657740085,-0.6749704144494382,75,19,0.040016905508902786,True,False,Significant
CDS2,9.66823447742,9.509708944736841,0.15852553268315894,0.15852553268315894,2.6280424898377235,0.010062658343388714,0.6749768489175466,75,19,0.040016905508902786,True,False,Significant
GPC3,2.2696759419199997,2.8104383644210524,-0.5407624225010528,-0.5407624225010528,-2.627816642332005,0.01006886494275353,-0.6749188430678181,75,19,0.04003029731832853,True,False,Significant
TNRC6C,8.19932115834,8.500336433078948,-0.3010152747389476,-0.3010152747389476,-2.627462590252303,0.010078601753176503,-0.6748279096228552,75,19,0.04006045121367231,True,False,Significant
TRMT1L,8.243592436693334,8.416408298289474,-0.17281586159614015,-0.17281586159614015,-2.6270738187905565,0.010089303199093869,-0.6747280589784256,75,19,0.04009442565071163,True,False,Significant
C13orf16,5.273968931053333,4.991250278578947,0.28271865247438566,0.28271865247438566,2.6264509324856284,0.010106470402528546,0.6745680791314632,75,19,0.040154074722020566,True,False,Significant
PEMT,8.830262254920001,8.596053642526316,0.23420861239368485,0.23420861239368485,2.625994801944918,0.010119058456726305,0.6744509282268436,75,19,0.04017836051909202,True,False,Significant
C1orf101,2.6892230304399996,3.4862768702631577,-0.7970538398231581,-0.7970538398231581,-2.6260704129877364,0.010116970801791187,-0.6744703478913362,75,19,0.04017836051909202,True,False,Significant
SLC45A4,6.6029437266399995,6.891590808526314,-0.2886470818863147,-0.2886470818863147,-2.6261117794018127,0.010115828821431722,-0.6744809722902689,75,19,0.04017836051909202,True,False,Significant
TIMP3,2.839694128413333,3.501235720789474,-0.6615415923761412,-0.6615415923761412,-2.6256480654730208,0.010128637000688638,-0.6743618736959099,75,19,0.0402078159801276,True,False,Significant
NBEAL2,8.838764624853333,8.446040364157895,0.392724260695438,0.392724260695438,2.6248173790172635,0.010151617974639046,0.6741485232160324,75,19,0.04028186249838653,True,False,Significant
ZNF770,4.223836059906666,4.514639386,-0.29080332609333404,-0.29080332609333404,-2.6248343752883616,0.0101511472997014,-0.6741528884763179,75,19,0.04028186249838653,True,False,Significant
ELP4,9.960334700359999,9.802946128368418,0.1573885719915804,0.1573885719915804,2.624545048837123,0.010159162263134507,0.6740785789257224,75,19,0.04029825030727755,True,False,Significant
OR2A9P,6.614103105693333,7.288614420473685,-0.6745113147803519,-0.6745113147803519,-2.6245120116563134,0.010160077828089262,-0.6740700937766863,75,19,0.04029825030727755,True,False,Significant
LOC100653060,5.6359979183333335,4.957563647368421,0.6784342709649129,0.6784342709649129,2.6244214762373033,0.010162587234067233,0.6740468409898399,75,19,0.04029961627075574,True,False,Significant
PPP1R15B,6.32569167348,6.095556595105263,0.23013507837473668,0.23013507837473668,2.624146669606844,0.010170207593038865,0.6739762606570614,75,19,0.0403212447575773,True,False,Significant
RPL38,17.491880886666664,17.587214827368417,-0.09533394070175305,-0.09533394070175305,-2.6236774161095884,0.01018323189618375,-0.6738557393001403,75,19,0.04036428418133823,True,False,Significant
TBC1D9,11.151345305906666,11.436749061578947,-0.2854037556722808,-0.2854037556722808,-2.6235762466525387,0.010186041868448759,-0.6738297553057454,75,19,0.04036682634432727,True,False,Significant
TUBA4A,14.355370305066666,14.610808558815787,-0.2554382537491211,-0.2554382537491211,-2.62347587208369,0.010188830456073222,-0.6738039754675368,75,19,0.040369282696753286,True,False,Significant
C11orf58,13.1867042448,13.323779387368422,-0.13707514256842224,-0.13707514256842224,-2.623138408635207,0.010198210868589585,-0.6737173025861194,75,19,0.040390611439939786,True,False,Significant
SAMD1,8.427149176033334,8.204483026263157,0.22266614977017696,0.22266614977017696,2.623126089762802,0.01019855344191023,0.6737141386518565,75,19,0.040390611439939786,True,False,Significant
ELMO3,8.514488579106667,8.318458772157895,0.19602980694877203,0.19602980694877203,2.622218283984267,0.010223827123077268,0.6734809811263619,75,19,0.040482092760893484,True,False,Significant
IGKV1D-8,5.6770659622799995,6.376106226736843,-0.6990402644568432,-0.6990402644568432,-2.6221114480688112,0.010226805202005503,-0.6734535417794547,75,19,0.040485272656344204,True,False,Significant
SLC25A19,9.10951413852,8.849290558578948,0.2602235799410515,0.2602235799410515,2.621462957759025,0.010244898884067676,0.6732869858932597,75,19,0.04054827723326296,True,False,Significant
PRKG1,2.89577896548,3.4754235515789476,-0.5796445860989476,-0.5796445860989476,-2.6210998203728066,0.010255043510845057,-0.6731937190113041,75,19,0.040571472390722896,True,False,Significant
ALKBH2,8.613933614326665,8.797872661210524,-0.1839390468838591,-0.1839390468838591,-2.6210971337332176,0.010255118598815473,-0.6731930289845901,75,19,0.040571472390722896,True,False,Significant
MAPK8IP3,4.553541579666666,4.292233167157893,0.26130841250877257,0.26130841250877257,2.6206293300005123,0.01026820067087089,0.6730728799799091,75,19,0.04061459568372094,True,False,Significant
GMDS,8.317099104253334,8.117672953736841,0.19942615051649248,0.19942615051649248,2.6193031684003976,0.010305368711882671,0.6727322734708961,75,19,0.040752949480132576,True,False,Significant
MBLAC1,7.8631756549866685,7.618024001947369,0.24515165303929987,0.24515165303929987,2.618975383941554,0.010314574192135212,0.6726480865058796,75,19,0.040763372401784466,True,False,Significant
OPN1LW,5.178666303453333,5.841838556368421,-0.6631722529150874,-0.6631722529150874,-2.6190388517888565,0.010312791184249737,-0.6726643873563206,75,19,0.040763372401784466,True,False,Significant
POLR3GL,13.791977771866668,13.89848055894737,-0.10650278708070182,-0.10650278708070182,-2.6190048274133626,0.01031374699939018,-0.6726556486598019,75,19,0.040763372401784466,True,False,Significant
STIM2,6.696914485386667,6.941504005500001,-0.24458952011333324,-0.24458952011333324,-2.618441347266423,0.010329587979377983,-0.67251092647381,75,19,0.04081404174233534,True,False,Significant
PSMD9,9.123834690406666,8.937456107578948,0.18637858282771802,0.18637858282771802,2.6182230198266527,0.010335731678328667,0.6724548520503947,75,19,0.040829649715706656,True,False,Significant
EIF4G2,14.358929480533334,14.546861923157897,-0.18793244262456277,-0.18793244262456277,-2.6178818715741055,0.010345338152148319,-0.6723672327773392,75,19,0.04085892729982788,True,False,Significant
ZNF582,5.114668228493333,5.468685710263157,-0.3540174817698247,-0.3540174817698247,-2.617764126547812,0.01034865563614881,-0.672336991574189,75,19,0.04086335935750402,True,False,Significant
C19orf50,12.144184237500001,12.005930914815789,0.13825332268421242,0.13825332268421242,2.6175499028101403,0.010354693890347183,0.6722819711306551,75,19,0.04086986261130671,True,False,Significant
HSPA6,12.7371384932,12.345990978947366,0.3911475142526335,0.3911475142526335,2.6176217817925007,0.010352667505935631,0.67230043226635,75,19,0.04086986261130671,True,False,Significant
IL12RB2,6.611769982199999,7.07798134068421,-0.4662113584842107,-0.4662113584842107,-2.6162558596926933,0.010391236467428426,-0.6719496138155979,75,19,0.04098802195480244,True,False,Significant
IL28RA,5.97177540486,6.348679455000002,-0.37690405014000206,-0.37690405014000206,-2.616344330837871,0.01038873441508955,-0.6719723364218814,75,19,0.04098802195480244,True,False,Significant
PHF20L1,8.877176620633334,9.003492669092108,-0.12631604845877398,-0.12631604845877398,-2.6162906669487573,0.010390252018447807,-0.6719585535843074,75,19,0.04098802195480244,True,False,Significant
USP13,7.3540770344,7.605444957736842,-0.25136792333684177,-0.25136792333684177,-2.6152931162925923,0.01041849906500972,-0.671702346311732,75,19,0.04108685203307011,True,False,Significant
MYZAP,6.861133805826666,7.719788754578946,-0.8586549487522799,-0.8586549487522799,-2.615038713979785,0.010425713927801235,-0.6716370065494869,75,19,0.041106595859371355,True,False,Significant
C9orf100,4.44527193176,4.156812254894738,0.2884596768652621,0.2884596768652621,2.6147467558955038,0.010433999441711252,0.671562021099858,75,19,0.04113055180178171,True,False,Significant
FAM127B,10.247158478693335,10.06391383268421,0.1832446460091237,0.1832446460091237,2.6136901268092183,0.01046403543837745,0.6712906403387429,75,19,0.04124021927799235,True,False,Significant
SORBS2,2.2523972274222226,2.7177037739122802,-0.46530654649005765,-0.46530654649005765,-2.6135863984141823,0.010466988257180506,-0.6712639991160473,75,19,0.04124312434783191,True,False,Significant
ZNF219,9.91284173272,9.72210081494737,0.19074091777263114,0.19074091777263114,2.613470456487259,0.010470289648221815,0.6712342210143635,75,19,0.041247401378201244,True,False,Significant
ZFAND3,8.657408944173334,8.472034171552632,0.18537477262070112,0.18537477262070112,2.6129585441695498,0.010484877365555194,0.6711027433215692,75,19,0.041287393120889436,True,False,Significant
ATAD2B,9.637070511520001,9.791224658210528,-0.15415414669052652,-0.15415414669052652,-2.612986543407246,0.01048407901003236,-0.6711099345436689,75,19,0.041287393120889436,True,False,Significant
XPA,10.5689932492,10.765524508947369,-0.19653125974736874,-0.19653125974736874,-2.6119657195707022,0.010513221797861565,-0.6708477498723197,75,19,0.041376117706889586,True,False,Significant
SREBF2,9.664669383459998,9.440629018026314,0.22404036543368377,0.22404036543368377,2.6120469000393167,0.010510901555553367,0.6708685999678222,75,19,0.041376117706889586,True,False,Significant
C6orf125,10.40716067644,10.258140889684212,0.14901978675578853,0.14901978675578853,2.6119357878568987,0.010514077401611033,0.6708400623201038,75,19,0.041376117706889586,True,False,Significant
LOC440354,8.235550734519999,8.500087787842105,-0.26453705332210653,-0.26453705332210653,-2.6115940273939784,0.010523851153594447,-0.6707522858091688,75,19,0.0414058265425929,True,False,Significant
LIMK1,8.679205486186667,8.374824892157896,0.30438059402877116,0.30438059402877116,2.6100176605324372,0.010569038892779468,0.6703474174932815,75,19,0.04157482881449641,True,False,Significant
ZYX,12.760234244533333,12.489704173157895,0.27053007137543794,0.27053007137543794,2.609811844613995,0.0105749516875989,0.6702945564833761,75,19,0.04158929869278807,True,False,Significant
TRIM34,9.167352162866667,8.963236028842104,0.20411613402456297,0.20411613402456297,2.609597790876382,0.010581104314997284,0.6702395797020373,75,19,0.04160470547514986,True,False,Significant
MEMO1,9.89059964612,9.742508453368421,0.14809119275157911,0.14809119275157911,2.608845767675627,0.010602745663531992,0.6700464328056985,75,19,0.04164581299451033,True,False,Significant
THAP3,9.5133320958,9.371236212736841,0.142095883063158,0.142095883063158,2.6089354968006577,0.010600161383155738,0.6700694785069394,75,19,0.04164581299451033,True,False,Significant
SDF4,13.147300209199999,12.98316017368421,0.16414003551578915,0.16414003551578915,2.608848285533325,0.01060267313917614,0.6700470794830873,75,19,0.04164581299451033,True,False,Significant
DBC1,1.3761607980999997,1.2226412962105264,0.15351950188947328,0.15351950188947328,2.6090036952377074,0.010598197586994682,0.6700869943447993,75,19,0.04164581299451033,True,False,Significant
GTF2H4,8.344001673506666,8.117747118999999,0.2262545545066672,0.2262545545066672,2.609149840627909,0.010593990390366546,0.670124529793843,75,19,0.04164581299451033,True,False,Significant
BUB1,5.914498503386667,5.445553760105263,0.468944743281404,0.468944743281404,2.6085881366792956,0.010610168835648482,0.6699802638001515,75,19,0.041666177786236464,True,False,Significant
SOS1,5.98347753412,6.258412851210526,-0.27493531709052554,-0.27493531709052554,-2.60824484577975,0.010620067443141387,-0.6698920942174552,75,19,0.04169625298178312,True,False,Significant
UBR1,9.074168114284445,9.20995117740351,-0.13578306311906552,-0.13578306311906552,-2.607784607490542,0.010633351261629866,-0.669773888293692,75,19,0.04173960362378286,True,False,Significant
NTNG2,9.801112595320001,9.450549485842105,0.35056310947789626,0.35056310947789626,2.607155179482691,0.010651542701758054,0.6696122282996079,75,19,0.04178457657545298,True,False,Significant
DCLK2,3.082840686853333,3.645197882263158,-0.5623571954098252,-0.5623571954098252,-2.6072581025702624,0.010648566143498224,-0.6696386626900709,75,19,0.04178457657545298,True,False,Significant
RRAD,5.245221866186667,4.873968067342105,0.37125379884456233,0.37125379884456233,2.6071939633066643,0.010650420976784862,0.669622189395517,75,19,0.04178457657545298,True,False,Significant
IRF2BP2,12.604344814964444,12.493872422280702,0.1104723926837412,0.1104723926837412,2.6068659855911385,0.010659910277766424,0.6695379527951587,75,19,0.04180337130748335,True,False,Significant
AMZ1,3.65086596984,4.1055757549473695,-0.4547097851073696,-0.4547097851073696,-2.6068343710094024,0.010660825378565782,-0.6695298330212804,75,19,0.04180337130748335,True,False,Significant
PTPLAD1,7.949130412039999,8.19141277331579,-0.24228236127579095,-0.24228236127579095,-2.605820432176593,0.010690212052612837,-0.6692694166691815,75,19,0.04190094907292806,True,False,Significant
RNPEP,10.214894141773334,9.87454056655263,0.3403535752207034,0.3403535752207034,2.6058832744141376,0.010688388589847853,0.6692855568402939,75,19,0.04190094907292806,True,False,Significant
PSMC6,12.059051734666665,12.237354555263158,-0.1783028205964925,-0.1783028205964925,-2.6044637924103005,0.010729645616221748,-0.668920982259118,75,19,0.042046657579021395,True,False,Significant
TELO2,10.430187465413335,10.126634073947368,0.30355339146596627,0.30355339146596627,2.6038811332901273,0.010746622130409984,0.6687713342155843,75,19,0.042104320003252246,True,False,Significant
TMEM38A,7.893595061699999,7.6009069371578954,0.2926881245421038,0.2926881245421038,2.6037956105672344,0.01074911598527079,0.6687493688713282,75,19,0.04210522831435827,True,False,Significant
ESYT2,11.467951308000002,11.634295173157895,-0.16634386515789323,-0.16634386515789323,-2.6032478153407266,0.010765102177962367,-0.6686086751430989,75,19,0.042158975792255735,True,False,Significant
CNOT7,11.28122400495,11.432758033723685,-0.1515340287736855,-0.1515340287736855,-2.602386448095576,0.010790282725546689,-0.6683874447211627,75,19,0.04223981548965848,True,False,Significant
ACY3,4.5130945880799995,4.850405708894738,-0.33731112081473835,-0.33731112081473835,-2.6023891027957675,0.010790205038401678,-0.6683881265446786,75,19,0.04223981548965848,True,False,Significant
CD55,9.382079320066666,9.115402234701754,0.2666770853649112,0.2666770853649112,2.601945744247734,0.010803186490171621,0.6682742559520799,75,19,0.04228143678049928,True,False,Significant
GLIS3,2.608892723862222,2.8851128047368424,-0.27622008087462024,-0.27622008087462024,-2.6016658814102605,0.010811388082105617,-0.6682023770015312,75,19,0.042304641110009235,True,False,Significant
CD300E,7.605785240960002,6.776291390526318,0.8294938504336846,0.8294938504336846,2.601460667658207,0.010817405600399399,0.6681496706498449,75,19,0.04231929126646373,True,False,Significant
CYTH2,10.319939041346666,10.055990859736841,0.263948181609825,0.263948181609825,2.6008728780756285,0.010834658204890933,0.6679987049170575,75,19,0.04237787934982976,True,False,Significant
PTTG3P,4.8771986152533335,4.50652928468421,0.37066933056912355,0.37066933056912355,2.600716889589546,0.010839240898862066,0.6679586414031642,75,19,0.04238689707802909,True,False,Significant
TAX1BP1,14.10611225573333,14.284913608421054,-0.17880135268772435,-0.17880135268772435,-2.600506317785544,0.010845429941317371,-0.667904558908956,75,19,0.042402191331166045,True,False,Significant
ZFP36L1,10.422475231102222,10.22213510954386,0.20034012155836223,0.20034012155836223,2.6003262209260822,0.010850725808915267,0.6678583034883644,75,19,0.04241398786374397,True,False,Significant
ARFGEF1,11.237577789866666,11.39361114,-0.15603335013333464,-0.15603335013333464,-2.600198390571282,0.01085448616265482,-0.6678254720062204,75,19,0.042419778591571866,True,False,Significant
SNRK,9.083469186511111,9.24827677514035,-0.16480758862923928,-0.16480758862923928,-2.5999271967541033,0.01086246770185233,-0.6677558195752292,75,19,0.04244205999208213,True,False,Significant
BBS2,11.285005886,11.505645623684211,-0.22063973768421086,-0.22063973768421086,-2.5993682814854955,0.010878933931695254,-0.6676122698159404,75,19,0.04249747664314281,True,False,Significant
EMBP1,10.905855625466666,11.14948158842105,-0.24362596295438443,-0.24362596295438443,-2.5990239647149513,0.010889089084733369,-0.667523836752278,75,19,0.042503466652410705,True,False,Significant
CIT,7.238859216693333,6.930006287,0.3088529296933329,0.3088529296933329,2.599197185663517,0.0108839790995743,0.6675683261889905,75,19,0.042503466652410705,True,False,Significant
CDC26,12.4589464428,12.60812388894737,-0.1491774461473696,-0.1491774461473696,-2.5990066165890293,0.010889600970524695,-0.667519381122883,75,19,0.042503466652410705,True,False,Significant
ZCCHC10,10.650956502133335,10.767540524210526,-0.11658402207719121,-0.11658402207719121,-2.599055376897459,0.010888162270476433,-0.6675319045426769,75,19,0.042503466652410705,True,False,Significant
ZKSCAN4,7.168259499766667,7.3297332088421046,-0.16147370907543745,-0.16147370907543745,-2.598388316425372,0.010907859160567027,-0.6673605791637195,75,19,0.04255688333992762,True,False,Significant
COG8,10.01926595229778,9.866218039736843,0.15304791256093608,0.15304791256093608,2.59844141384294,0.010906290127580374,0.6673742165108076,75,19,0.04255688333992762,True,False,Significant
MTO1,10.540406910226666,10.67524671736842,-0.1348398071417538,-0.1348398071417538,-2.5983053779873413,0.010910310406084034,-0.6673392775577628,75,19,0.042557526801938014,True,False,Significant
STK33,4.05010908556,4.528569992894737,-0.47846090733473723,-0.47846090733473723,-2.597790953587701,0.010925525335587903,-0.6672071546710066,75,19,0.04260794648997134,True,False,Significant
P4HA1,7.642446751866667,7.405797450105264,0.2366493017614033,0.2366493017614033,2.5973229898679793,0.010939382758624645,0.6670869645758437,75,19,0.042653052088194206,True,False,Significant
RUSC1,8.731847224186668,8.566842742736842,0.1650044814498255,0.1650044814498255,2.597147679525667,0.010944578164903006,0.6670419385068612,75,19,0.04266437234795906,True,False,Significant
PDGFRB,8.516933942573333,8.00652880226316,0.5104051403101728,0.5104051403101728,2.5964204142723206,0.010966154826207357,0.6668551503514455,75,19,0.042739532230951366,True,False,Significant
HIST1H2AM,9.74827294448,10.099788121736843,-0.351515177256843,-0.351515177256843,-2.5962094769261816,0.010972420143449521,-0.6668009739727276,75,19,0.04275499864981566,True,False,Significant
C14orf129,9.10538925938,9.278277423789474,-0.17288816440947308,-0.17288816440947308,-2.5958953329256267,0.01098175692443839,-0.6667202903732726,75,19,0.04278242431801929,True,False,Significant
MYO7A,6.485471973606668,6.022114732447369,0.463357241159299,0.463357241159299,2.59578274352101,0.010985104978681109,0.6666913733211915,75,19,0.04278651267486298,True,False,Significant
C17orf56,14.276024097866669,14.125170996842105,0.1508531010245644,0.1508531010245644,2.595288156839185,0.01099982334974754,0.6665643454815331,75,19,0.04283487695234325,True,False,Significant
