gene,disease_mean,control_mean,fold_change,log2fc,t_statistic,p_value,cohens_d,disease_n,control_n,p_adjusted,significant,highly_significant,category
RASGRP3,7.135795531653333,7.773454892526316,-0.6376593608729832,-0.6376593608729832,-4.8375865480688445,5.261735715850934e-06,-1.2424680868774853,75,19,0.0001368246975987398,True,True,Significant
ZMYND15,9.18934427224,8.527758712842106,0.6615855593978939,0.6615855593978939,4.8371757049802815,5.270404436354165e-06,1.2423625674369172,75,19,0.0001368246975987398,True,True,Significant
C20orf203,1.4359838063466666,2.0994253843684207,-0.6634415780217542,-0.6634415780217542,-4.837285834261489,5.26807936471796e-06,-1.2423908526398735,75,19,0.0001368246975987398,True,True,Significant
PLB1,6.810994168315556,6.250207618070175,0.560786550245381,0.560786550245381,4.837936338209788,5.254366137241253e-06,1.2425579257016406,75,19,0.0001368246975987398,True,True,Significant
PRKCDBP,7.769378571146667,7.020295280157893,0.7490832909887741,0.7490832909887741,4.8342316057618016,5.3329322835170676e-06,1.2416064157304383,75,19,0.00013813960058199908,True,True,Significant
GEMIN7,10.011546128879997,9.753424419210525,0.25812170966947257,0.25812170966947257,4.83409288361042,5.335896251125891e-06,1.2415707868389816,75,19,0.00013813960058199908,True,True,Significant
GGN,5.809111761133333,5.31978847231579,0.48932328881754295,0.48932328881754295,4.832886916986121,5.36173081449969e-06,1.2412610507692197,75,19,0.0001386156352515239,True,True,Significant
LOC729732,10.0714162048,9.482678247473686,0.5887379573263143,0.5887379573263143,4.831688326751234,5.387527919141663e-06,1.2409532092244135,75,19,0.00013883104556501483,True,True,Significant
MXRA8,4.641019598233333,5.699475087552631,-1.0584554893192983,-1.0584554893192983,-4.831824700087248,5.384586696367242e-06,-1.2409882348546972,75,19,0.00013883104556501483,True,True,Highly Significant + Large Effect
ZNF30,7.456954181146666,8.129554514,-0.6726003328533343,-0.6726003328533343,-4.831460813776183,5.392438269233143e-06,-1.240894775621616,75,19,0.00013883104556501483,True,True,Significant
DOCK5,6.114993998459999,5.578394827842106,0.536599170617893,0.536599170617893,4.830750165991096,5.4078040418798714e-06,1.2407122554361452,75,19,0.00013903434314302754,True,True,Significant
ARRB2,14.361995457333332,14.077123113684209,0.2848723436491234,0.2848723436491234,4.829090746103035,5.443850410181449e-06,1.2402860560838118,75,19,0.00013976804349671377,True,True,Significant
NUP88,10.848488049866667,11.083666314210527,-0.23517826434386002,-0.23517826434386002,-4.828401063133776,5.458900556806677e-06,-1.2401089204251825,75,19,0.00013996139802258882,True,True,Significant
GPR124,7.521618004246665,6.9033238413684215,0.6182941628782439,0.6182941628782439,4.826183013528587,5.507577388437817e-06,1.239539244653561,75,19,0.00014101519327150143,True,True,Significant
TM9SF4,10.835397724746667,10.539620376657894,0.2957773480887731,0.2957773480887731,4.825489278428402,5.522888444951791e-06,1.2393610682604026,75,19,0.00014121297460759977,True,True,Significant
ALKBH8,6.683769970453333,7.113428495842105,-0.42965852538877236,-0.42965852538877236,-4.8248118546866126,5.537879455939939e-06,-1.2391870812170485,75,19,0.00014140204141682583,True,True,Significant
COA5,10.835733014266665,11.07200416894737,-0.23627115468070414,-0.23627115468070414,-4.8238994832361,5.558132299463871e-06,-1.2389527510610139,75,19,0.00014172475975646645,True,True,Significant
MMD,12.7039812184,13.615432694736844,-0.9114514763368451,-0.9114514763368451,-4.822117663008872,5.597893151724283e-06,-1.2384951148519485,75,19,0.0001425433421698985,True,True,Significant
FBP1,11.7678642544,11.189452438736843,0.5784118156631557,0.5784118156631557,4.820284107497778,5.6390972738894885e-06,1.2380241911412482,75,19,0.00014339638887456138,True,True,Significant
CDC42EP4,8.244253286753333,7.794023946026317,0.4502293407270157,0.4502293407270157,4.819512416565369,5.656526981618877e-06,1.2378259928564375,75,19,0.00014344767470824766,True,True,Significant
PRSS35,2.3477249991199995,3.7088048798421047,-1.3610798807221052,-1.3610798807221052,-4.819652225708041,5.653365316487557e-06,-1.237861900926773,75,19,0.00014344767470824766,True,True,Highly Significant + Large Effect
COMMD1,10.794791321026667,10.463119403289474,0.33167191773719296,0.33167191773719296,4.81901610357597,5.667764574690649e-06,1.2376985216382372,75,19,0.00014353710175958058,True,True,Significant
EIF6,12.548842373066668,12.259983419473684,0.2888589535929835,0.2888589535929835,4.816151462902728,5.733051830333591e-06,1.2369627777747407,75,19,0.00014499324289379004,True,True,Significant
NFKBIZ,11.157950032239999,10.49821234105263,0.6597376911873685,0.6597376911873685,4.8149385307979955,5.760915344121461e-06,1.2366512527163864,75,19,0.00014524025027980205,True,True,Significant
LRRK1,8.021767428853334,7.530562275736842,0.4912051531164918,0.4912051531164918,4.814707966064536,5.766226762478442e-06,1.2365920353110882,75,19,0.00014524025027980205,True,True,Significant
P2RY14,8.915040278920001,9.593982540473684,-0.6789422615536829,-0.6789422615536829,-4.814750027669702,5.7652574527142655e-06,-1.2366028382603655,75,19,0.00014524025027980205,True,True,Significant
IKBKAP,10.864102339586665,11.235217953684211,-0.3711156140975458,-0.3711156140975458,-4.813309851341476,5.7985366733144855e-06,-1.2362329486243835,75,19,0.00014560445777453033,True,True,Significant
SEPT7,12.043444315995554,12.342361108947367,-0.29891679295181284,-0.29891679295181284,-4.812057816667259,5.827620126895084e-06,-1.2359113806046855,75,19,0.00014560445777453033,True,True,Significant
RBM26,9.979351389613335,10.358885121368422,-0.3795337317550871,-0.3795337317550871,-4.812164126330326,5.825145163113764e-06,-1.2359386847908482,75,19,0.00014560445777453033,True,True,Significant
SPNS1,8.011136318066669,7.506945704078948,0.5041906139877206,0.5041906139877206,4.812340345912191,5.8210448988068885e-06,1.2359839443856018,75,19,0.00014560445777453033,True,True,Significant
TMED1,9.477921297853335,9.084484526,0.3934367718533345,0.3934367718533345,4.813394989869857,5.79656412888144e-06,1.236254815293522,75,19,0.00014560445777453033,True,True,Significant
SLC39A11,9.559922171806667,9.219745709447366,0.34017646235930066,0.34017646235930066,4.812947949540195,5.8069287363629455e-06,1.2361399990855568,75,19,0.00014560445777453033,True,True,Significant
GBGT1,8.621810470653331,7.985560666736842,0.6362498039164892,0.6362498039164892,4.80890342219873,5.901523817549536e-06,1.235101217433107,75,19,0.00014725330340464754,True,True,Significant
DIDO1,9.75041717698,10.00800440668421,-0.25758722970421033,-0.25758722970421033,-4.808321100684207,5.915266223809207e-06,-1.2349516560989773,75,19,0.00014739861511376784,True,True,Significant
MST4,12.7119750764,13.090279881052632,-0.3783048046526325,-0.3783048046526325,-4.807418060431867,5.936638956699841e-06,-1.234719722533851,75,19,0.0001477334191711375,True,True,Significant
ASF1B,8.393349057639998,8.00436451626316,0.38898454137683913,0.38898454137683913,4.806769561294091,5.9520336421423115e-06,1.2345531643803078,75,19,0.00014791876397174497,True,True,Significant
FAM134B,9.172233012353333,9.803676325552631,-0.6314433131992985,-0.6314433131992985,-4.80625042948237,5.964385256352148e-06,-1.2344198324589999,75,19,0.00014802808954898517,True,True,Significant
EBP,12.6346648232,12.302810771052632,0.3318540521473672,0.3318540521473672,4.805108985478663,5.991631162179793e-06,1.2341266681438043,75,19,0.00014850628821946028,True,True,Significant
PSMG1,12.065553992399998,11.633696455263157,0.4318575371368407,0.4318575371368407,4.803322592593252,6.034514905118201e-06,1.2336678575098874,75,19,0.0001493702931434444,True,True,Significant
PNN,13.324330606666667,13.71040356263158,-0.386072955964913,-0.386072955964913,-4.801360886022635,6.08195105404212e-06,-1.233164019948411,75,19,0.0001503445377422842,True,True,Significant
RORA,9.105549101111112,9.6351970122807,-0.5296479111695884,-0.5296479111695884,-4.801005846893256,6.090574943302236e-06,-1.2330728329932088,75,19,0.0001503580397806735,True,True,Significant
ATR,10.894286534426666,11.225722316315789,-0.33143578188912315,-0.33143578188912315,-4.80043649558708,6.104429298675656e-06,-1.2329266028800898,75,19,0.0001505004595570181,True,True,Significant
CNR2,7.746775661940001,8.448224998078945,-0.7014493361389444,-0.7014493361389444,-4.799646482779705,6.123703912672495e-06,-1.232723698871731,75,19,0.00015057678286722038,True,True,Significant
DMTF1,10.467421576013335,10.785189841578948,-0.3177682655656131,-0.3177682655656131,-4.799957471071007,6.11610941442469e-06,-1.2328035719703296,75,19,0.00015057678286722038,True,True,Significant
C12orf23,11.145041143373332,11.625979662105262,-0.4809385187319304,-0.4809385187319304,-4.799247112779187,6.133470189595794e-06,-1.2326211261372548,75,19,0.00015061796056614263,True,True,Significant
FAM114A1,4.616894133386667,4.031715620657894,0.5851785127287732,0.5851785127287732,4.798364362581626,6.155110914255325e-06,1.2323944037958028,75,19,0.00015095024315935258,True,True,Significant
SLC16A5,13.1303528832,12.724330264210527,0.4060226189894731,0.4060226189894731,4.797318443591157,6.180847853316192e-06,1.2321257737766385,75,19,0.0001513819762389837,True,True,Significant
KIAA1522,8.910067126893333,8.361614377578947,0.5484527493143858,0.5484527493143858,4.794712345485266,6.2454321855700885e-06,1.2314564330432651,75,19,0.00015276277884651988,True,True,Significant
SLC44A3,1.8796765098533335,2.651581820842105,-0.7719053109887717,-0.7719053109887717,-4.793157156277967,6.28428501567864e-06,-1.2310570039188609,75,19,0.00015326250425249895,True,True,Significant
NFKBIA,15.142341556933332,14.415462776315788,0.7268787806175432,0.7268787806175432,4.793098718792639,6.285749513994779e-06,1.231041995048244,75,19,0.00015326250425249895,True,True,Significant
ELOVL4,3.7757065938133327,4.729554826105262,-0.953848232291929,-0.953848232291929,-4.792906711706372,6.29056372885512e-06,-1.2309926806484353,75,19,0.00015326250425249895,True,True,Significant
ANXA4,12.201320539466664,11.88705658,0.31426395946666474,0.31426395946666474,4.79090466329926,6.3409753696028035e-06,1.2304784818367955,75,19,0.00015428877847030925,True,True,Significant
CHMP2A,13.531775458933334,13.290304111052633,0.2414713478807009,0.2414713478807009,4.789313484946691,6.381321235115502e-06,1.2300698093915683,75,19,0.000154663949831302,True,True,Significant
ZFYVE1,9.42460944604,9.16832218863158,0.2562872574084203,0.2562872574084203,4.789448787213456,6.3778808286352195e-06,1.2301045599323321,75,19,0.000154663949831302,True,True,Significant
PTPMT1,10.407487267426667,10.24016069431579,0.16732657311087706,0.16732657311087706,4.789421806466983,6.378566739194118e-06,1.230097630295804,75,19,0.000154663949831302,True,True,Significant
INPP5F,7.483485435560001,7.832108613236841,-0.34862317767683937,-0.34862317767683937,-4.788029373850225,6.414063000368392e-06,-1.2297400029805596,75,19,0.00015485261827348542,True,True,Significant
CD63,15.541805264200002,15.243693449473684,0.29811181472631887,0.29811181472631887,4.788105842891553,6.412108657299576e-06,1.2297596430102602,75,19,0.00015485261827348542,True,True,Significant
PTPDC1,6.634043407893333,6.9973792045263155,-0.3633357966329829,-0.3633357966329829,-4.788145401787369,6.411097865533057e-06,-1.2297698031727946,75,19,0.00015485261827348542,True,True,Significant
KLHL3,5.9422843794933335,6.5404263033157894,-0.5981419238224559,-0.5981419238224559,-4.787138678147787,6.436869489171916e-06,-1.2295112399446115,75,19,0.00015520192833088866,True,True,Significant
ZNF22,9.03514547102,9.301380886394735,-0.2662354153747355,-0.2662354153747355,-4.783337790467505,6.535081402792223e-06,-1.2285350338142134,75,19,0.00015736611284809113,True,True,Significant
SNAI1,6.6602947566,5.638814556000001,1.0214802005999992,1.0214802005999992,4.7828406330796485,6.548034801283286e-06,1.2284073457237923,75,19,0.0001574743149755647,True,True,Highly Significant + Large Effect
TBC1D2,10.678833921399999,10.108362452105263,0.5704714692947359,0.5704714692947359,4.7822259926802095,6.564083719631016e-06,1.2282494837251243,75,19,0.00015765658626737,True,True,Significant
PRPF4B,9.628822270786667,9.964169440245614,-0.33534716945894694,-0.33534716945894694,-4.781596744994206,6.580553662150967e-06,-1.2280878700442461,75,19,0.00015784848694236868,True,True,Significant
ZNF232,8.6517828846,8.977019141947366,-0.32523625734736683,-0.32523625734736683,-4.780952170197808,6.597466428545301e-06,-1.2279223198042304,75,19,0.0001580505020604147,True,True,Significant
GPBP1,11.504720234319999,11.783749542631579,-0.27902930831158024,-0.27902930831158024,-4.779045654279777,6.647738523791533e-06,-1.2274326572086902,75,19,0.00015905013480958303,True,True,Significant
FCN1,16.028411466088883,15.533543112982455,0.49486835310642796,0.49486835310642796,4.778377163047291,6.665453703411085e-06,1.2272609643584498,75,19,0.00015926926217624382,True,True,Significant
TWISTNB,9.299309867126665,9.640806530447367,-0.3414966633207026,-0.3414966633207026,-4.77607590716956,6.726789141839208e-06,-1.2266699181912324,75,19,0.00016052878600794233,True,True,Significant
ACPP,7.349599006786668,6.8129922962368425,0.5366067105498251,0.5366067105498251,4.775026365896198,6.754944435740348e-06,1.22640035783814,75,19,0.0001609942839012431,True,True,Significant
CLEC4D,11.000238875666668,10.254850466526316,0.745388409140352,0.745388409140352,4.7745667781031935,6.767309502158514e-06,1.226282318985449,75,19,0.0001610827353876964,True,True,Significant
S100A4,16.334713841866666,16.111755174736846,0.22295866712982004,0.22295866712982004,4.773047301988142,6.808347353433703e-06,1.2258920622814158,75,19,0.0001618125068654827,True,True,Significant
TC2N,10.1574290256,10.679886485789474,-0.5224574601894734,-0.5224574601894734,-4.772788750560532,6.815354323763749e-06,-1.2258256568756563,75,19,0.0001618125068654827,True,True,Significant
TARBP1,9.789473225346667,10.164727391894736,-0.37525416654806953,-0.37525416654806953,-4.768001147038569,6.946376361414517e-06,-1.2245960262469215,75,19,0.0001647131841928278,True,True,Significant
FBXL3,11.379167735866668,11.686488784736843,-0.3073210488701754,-0.3073210488701754,-4.766479234169559,6.988536911257693e-06,-1.224205143695888,75,19,0.0001652917739087048,True,True,Significant
C2orf40,5.010477595293334,5.978880129578947,-0.9684025342856133,-0.9684025342856133,-4.766575043138146,6.985875458868295e-06,-1.2242297509219755,75,19,0.0001652917739087048,True,True,Significant
WDR13,6.556289757986667,6.335962638447368,0.22032711953929862,0.22032711953929862,4.765562981311582,7.014039088800558e-06,1.2239698166533153,75,19,0.00016568442081082944,True,True,Significant
HNRNPH3,11.601474801866665,11.901716027105264,-0.3002412252385991,-0.3002412252385991,-4.765050663802762,7.028337886360383e-06,-1.2238382348927137,75,19,0.00016581176351928033,True,True,Significant
SCPEP1,12.9107575588,12.479788693684212,0.4309688651157888,0.4309688651157888,4.763803971785359,7.063251553439723e-06,1.2235180390615081,75,19,0.00016642451191864176,True,True,Significant
PCGF5,10.182056250257775,10.596431210122807,-0.41437495986503237,-0.41437495986503237,-4.763323437278277,7.07675390246975e-06,-1.2233946203311643,75,19,0.00016653185479212633,True,True,Significant
MAPK7,10.721619758626666,10.391538016263157,0.3300817423635092,0.3300817423635092,4.761951799302533,7.11543315914631e-06,1.223042333835682,75,19,0.00016723064750549167,True,True,Significant
LNX2,8.133815554433331,7.810655054394737,0.3231605000385942,0.3231605000385942,4.760432945076053,7.158503543409545e-06,1.2226522368552413,75,19,0.00016749613593683421,True,True,Significant
NOL8,10.814338409786666,11.18243911022807,-0.3681007004414045,-0.3681007004414045,-4.759873236786535,7.1744390783616805e-06,-1.222508483419354,75,19,0.00016749613593683421,True,True,Significant
SEPT6,9.475835016399998,9.892900190842106,-0.4170651744421079,-0.4170651744421079,-4.759892250162867,7.173897180571333e-06,-1.2225133667455919,75,19,0.00016749613593683421,True,True,Significant
MELK,5.149052387573334,4.3017066649473685,0.8473457226259651,0.8473457226259651,4.760015774953729,7.170377584964237e-06,1.2225450924023957,75,19,0.00016749613593683421,True,True,Significant
KHSRP,10.101143119966666,9.780818629999999,0.3203244899666675,0.3203244899666675,4.759652972638385,7.180719699021903e-06,1.2224519115788215,75,19,0.00016749613593683421,True,True,Significant
PDCD4,11.115281889686665,11.502159694552631,-0.386877804865966,-0.386877804865966,-4.760627337622911,7.152977017697517e-06,-1.222702163928049,75,19,0.00016749613593683421,True,True,Significant
COL16A1,2.964615486413333,3.8441031943684205,-0.8794877079550876,-0.8794877079550876,-4.758765843192364,7.206069484823756e-06,-1.2222240644871658,75,19,0.00016787706807322827,True,True,Significant
BRI3,15.880531200533333,15.440070293157897,0.44046090737543686,0.44046090737543686,4.756807135011257,7.262348083090922e-06,1.2217209970211167,75,19,0.00016855529578385837,True,True,Significant
EFHD2,13.9675082214,13.5924195,0.37508872139999916,0.37508872139999916,4.75710697363944,7.253705363156328e-06,1.2217980064809015,75,19,0.00016855529578385837,True,True,Significant
ARL8A,10.349525666746667,10.065567226657896,0.2839584400887709,0.2839584400887709,4.756904320701838,7.259545651658986e-06,1.2217459578394603,75,19,0.00016855529578385837,True,True,Significant
KIAA0586,8.941474565033333,9.264825985368422,-0.32335142033508824,-0.32335142033508824,-4.756254345792361,7.278308234584942e-06,-1.221579020654095,75,19,0.0001687153542696938,True,True,Significant
USP9X,12.911741636399997,13.139045578947368,-0.22730394254737085,-0.22730394254737085,-4.755523560663181,7.2994598144504e-06,-1.2213913284666065,75,19,0.0001688065626722944,True,True,Significant
RNMT,7.477072159893336,7.86538134655263,-0.3883091866592947,-0.3883091866592947,-4.755491797217042,7.300380517416837e-06,-1.2213831704589375,75,19,0.0001688065626722944,True,True,Significant
COTL1,12.46986439573,12.203668897605263,0.26619549812473586,0.26619549812473586,4.752068867550313,7.400262540517432e-06,1.220504037686371,75,19,0.00017090382993696214,True,True,Significant
C10orf118,8.081296883566667,8.52655559063158,-0.44525870706491233,-0.44525870706491233,-4.751102957917147,7.428687453143648e-06,-1.220255956978751,75,19,0.00017134769300225015,True,True,Significant
NOC3L,10.3727755464,10.710251917368419,-0.3374763709684192,-0.3374763709684192,-4.749254345924808,7.483384761737205e-06,-1.219781166216317,75,19,0.00017224300929221653,True,True,Significant
RPGRIP1L,5.03215398594,5.722111395315789,-0.689957409375789,-0.689957409375789,-4.749165943027882,7.486010235167248e-06,-1.2197584611386656,75,19,0.00017224300929221653,True,True,Significant
C5orf34,4.169095904079999,4.691940739263157,-0.5228448351831583,-0.5228448351831583,-4.748371850478559,7.509634116064027e-06,-1.2195545093042628,75,19,0.0001725732462177973,True,True,Significant
PIGZ,8.654914546226667,8.097933240894735,0.5569813053319326,0.5569813053319326,4.747001257781612,7.550579125204464e-06,1.2192024912743749,75,19,0.00017330022174667802,True,True,Significant
TXK,8.559930924026665,9.109950918763158,-0.550019994736493,-0.550019994736493,-4.7453454145818315,7.600335081328939e-06,-1.2187772105456152,75,19,0.00017401308389158285,True,True,Significant
POLG2,11.000431178533335,11.286928403684211,-0.2864972251508764,-0.2864972251508764,-4.74554862945386,7.59421162945323e-06,-1.2188294035122453,75,19,0.00017401308389158285,True,True,Significant
DDHD2,9.108841359693333,9.395219566605263,-0.2863782069119303,-0.2863782069119303,-4.7429255879021035,7.67362115258939e-06,-1.2181557110860266,75,19,0.00017547516478415097,True,True,Significant
MIA3,8.079199967233333,8.430753192105263,-0.35155322487192997,-0.35155322487192997,-4.742233253884957,7.694714965955742e-06,-1.2179778945419262,75,19,0.00017574162500159533,True,True,Significant
ZNF585B,8.224786745160001,8.642269755578948,-0.4174830104189464,-0.4174830104189464,-4.74116551925942,7.727356846928652e-06,-1.2177036614746104,75,19,0.00017627085827050235,True,True,Significant
ROR1,1.9402536317511112,2.973688234877193,-1.0334346031260817,-1.0334346031260817,-4.73914075344416,7.78962612199212e-06,-1.2171836280067099,75,19,0.00017747380738648876,True,True,Highly Significant + Large Effect
C6orf48,14.968213338933335,15.17968306736842,-0.2114697284350857,-0.2114697284350857,-4.737827462055216,7.830275197869934e-06,-1.2168463270357979,75,19,0.00017818183683759287,True,True,Significant
NUP205,11.794486711066668,11.994726353684207,-0.20023964261753946,-0.20023964261753946,-4.736893327320232,7.859313938409594e-06,-1.2166064072771476,75,19,0.00017862426086636898,True,True,Significant
FANCF,10.024785310653334,10.400855914210528,-0.3760706035571939,-0.3760706035571939,-4.736471683270895,7.872455512243358e-06,-1.216498113757204,75,19,0.00017870474012792421,True,True,Significant
POLR2F,13.780780089066669,13.495247935789473,0.2855321532771953,0.2855321532771953,4.734777402766211,7.92547749594085e-06,1.2160629609312297,75,19,0.00017968920597983312,True,True,Significant
RAPGEF6,8.977475526506668,9.587449681631577,-0.6099741551249096,-0.6099741551249096,-4.731064023833878,8.042902762519875e-06,-1.2151092302285202,75,19,0.00018212967399214714,True,True,Significant
KBTBD6,5.398605832346666,6.0867395521052625,-0.6881337197585964,-0.6881337197585964,-4.729073815926769,8.106531392511824e-06,-1.2145980724877206,75,19,0.00018319658721232767,True,True,Significant
DCTN3,11.702721530488889,11.487518766070174,0.21520276441871466,0.21520276441871466,4.728975050073408,8.109701722518427e-06,1.214572705826131,75,19,0.00018319658721232767,True,True,Significant
MMP28,6.04413837738,6.736080188815789,-0.6919418114357887,-0.6919418114357887,-4.727733271518568,8.149665045868057e-06,-1.2142537719507316,75,19,0.00018343151773130353,True,True,Significant
BAK1,10.777541363240001,10.339505979842107,0.43803538339789405,0.43803538339789405,4.728237248648131,8.133422878474176e-06,1.214383211598741,75,19,0.00018343151773130353,True,True,Significant
C14orf49,6.36789672844,5.943573389263158,0.4243233391768415,0.4243233391768415,4.727875453906274,8.145079606295501e-06,1.214290289556667,75,19,0.00018343151773130353,True,True,Significant
ARHGAP15,10.52678197418,10.803503867499998,-0.27672189331999775,-0.27672189331999775,-4.725487860564981,8.22241381294903e-06,-1.2136770687901708,75,19,0.00018480162063657117,True,True,Significant
HIST1H2BC,9.059955188946665,9.758799043157895,-0.6988438542112299,-0.6988438542112299,-4.724633800917405,8.250249637315496e-06,-1.213457715224946,75,19,0.00018480162063657117,True,True,Significant
PNMA1,12.695906346533333,13.058850163157896,-0.3629438166245631,-0.3629438166245631,-4.724820201329074,8.244166609321094e-06,-1.2135055896268976,75,19,0.00018480162063657117,True,True,Significant
ZNF137P,8.020228831493334,8.467608703736843,-0.44737987224350917,-0.44737987224350917,-4.725095099634169,8.235203472757997e-06,-1.2135761935050553,75,19,0.00018480162063657117,True,True,Significant
KIAA1407,8.311343752466668,8.740292636947368,-0.42894888448070034,-0.42894888448070034,-4.723285232777068,8.294389129332435e-06,-1.213111353901856,75,19,0.00018512201349327813,True,True,Significant
C2orf88,8.002283935466666,8.92939590931579,-0.927111973849124,-0.927111973849124,-4.723562719976925,8.285288095087741e-06,-1.2131826227023033,75,19,0.00018512201349327813,True,True,Significant
UTS2D,2.386337966613334,3.728993321684211,-1.3426553550708769,-1.3426553550708769,-4.723567759468954,8.285122899373247e-06,-1.2131839170270575,75,19,0.00018512201349327813,True,True,Highly Significant + Large Effect
TUBB1,10.866730013726668,11.844074914999998,-0.9773449012733302,-0.9773449012733302,-4.7211179724819194,8.365805857891297e-06,-1.2125547226714022,75,19,0.00018649234759136359,True,True,Significant
LOC388242,10.137013772053331,9.683770285789473,0.45324348626385813,0.45324348626385813,4.718620949535363,8.448829690798832e-06,1.2119133964041677,75,19,0.00018811784194321706,True,True,Significant
NAP1L1,13.956896367733334,14.317698910000002,-0.3608025422666685,-0.3608025422666685,-4.717068170337103,8.50086119494554e-06,-1.2115145862576961,75,19,0.00018888907836514933,True,True,Significant
LGALS1,15.459327978133333,14.969441036842104,0.48988694129122834,0.48988694129122834,4.716981838478933,8.503763171268676e-06,1.2114924130980862,75,19,0.00018888907836514933,True,True,Significant
SLC27A3,11.663039996199998,11.233162533157893,0.4298774630421054,0.4298774630421054,4.716068603603897,8.534519809369656e-06,1.2112578611832454,75,19,0.00018934630718904264,True,True,Significant
ELOVL1,10.421262486066666,10.13102378931579,0.2902386967508761,0.2902386967508761,4.715698587035855,8.547012247076986e-06,1.2111628274773183,75,19,0.00018939772138939405,True,True,Significant
ASNA1,10.6954030632,10.319046163631578,0.3763568995684228,0.3763568995684228,4.715268162149337,8.561566525502562e-06,1.2110522787191753,75,19,0.00018949464840155135,True,True,Significant
CRLS1,12.292232243733332,12.066586548421053,0.22564569531227896,0.22564569531227896,4.7135180564887875,8.620992442625792e-06,1.2106027879637564,75,19,0.00019058331749054216,True,True,Significant
FAM83F,3.34929155008,4.387913384894737,-1.038621834814737,-1.038621834814737,-4.711993682437448,8.673079753205445e-06,-1.2102112732916297,75,19,0.00019150736242724338,True,True,Highly Significant + Large Effect
C12orf35,11.75986071742,12.230869567868421,-0.47100885044842045,-0.47100885044842045,-4.710444444611691,8.726329742120601e-06,-1.2098133726983562,75,19,0.00019245485997610527,True,True,Significant
SORT1,9.209686048080002,8.792651653973683,0.4170343941063184,0.4170343941063184,4.709686165180258,8.752508714270058e-06,1.2096186189745464,75,19,0.00019280378367742354,True,True,Significant
UTP20,7.872568374373332,8.26818314768421,-0.3956147733108786,-0.3956147733108786,-4.708909222470801,8.779411120591833e-06,-1.2094190718424707,75,19,0.00019316779976205246,True,True,Significant
LYRM7,7.515781929446666,8.064538801671052,-0.5487568722243861,-0.5487568722243861,-4.708523576515215,8.792794294590885e-06,-1.209320023941645,75,19,0.00019323385241973404,True,True,Significant
MUC22,2.426145164573333,3.4887188989473676,-1.0625737343740345,-1.0625737343740345,-4.705233007591714,8.907796334652952e-06,-1.2084748862196641,75,19,0.00019553033133635619,True,True,Highly Significant + Large Effect
MPP3,6.200200989033334,5.561276101657895,0.6389248873754392,0.6389248873754392,4.7009419182733785,9.059961613536489e-06,1.207372778488258,75,19,0.00019863619019360213,True,True,Significant
GHDC,9.285851788186665,9.007578117263158,0.2782736709235074,0.2782736709235074,4.700427745941045,9.078363005909174e-06,1.2072407203415496,75,19,0.00019880546940234515,True,True,Significant
ZNF280D,9.163700495693336,9.471060435105265,-0.3073599394119295,-0.3073599394119295,-4.699313697369758,9.118357570783592e-06,-1.2069545921693088,75,19,0.00019921256786686124,True,True,Significant
LACE1,7.655593895520001,7.33541652736842,0.3201773681515805,0.3201773681515805,4.6995931496111325,9.108309135370353e-06,1.2070263656638534,75,19,0.00019921256786686124,True,True,Significant
NKRF,9.604622449306667,9.837159387736842,-0.2325369384301741,-0.2325369384301741,-4.6980724950663015,9.163118461852885e-06,-1.2066358062962128,75,19,0.00019995578786509918,True,True,Significant
AASDHPPT,10.725287363235555,10.936363523947367,-0.21107616071181212,-0.21107616071181212,-4.697157810789149,9.196240747795194e-06,-1.2064008821222187,75,19,0.00020026462571035478,True,True,Significant
PLIN2,10.123253259813335,9.793909848263157,0.32934341155017854,0.32934341155017854,4.69708757754701,9.198788813922495e-06,1.2063828436724402,75,19,0.00020026462571035478,True,True,Significant
TPI1,13.576448228,13.347232593684211,0.22921563431578917,0.22921563431578917,4.696223845671308,9.230181161526728e-06,1.2061610059274173,75,19,0.00020071330857553563,True,True,Significant
GAS2,4.70854846624,5.309978839815789,-0.6014303735757895,-0.6014303735757895,-4.6957010340376995,9.249233264616594e-06,-1.2060267288940758,75,19,0.00020089291480463625,True,True,Significant
ZNF628,9.885317770293334,9.498006751315788,0.3873110189775453,0.3873110189775453,4.695351877045441,9.26197836909974e-06,1.2059370526855198,75,19,0.00020093527431517782,True,True,Significant
PIGQ,9.277232047066667,8.882967225078946,0.3942648219877203,0.3942648219877203,4.691775366796813,9.393515673154092e-06,1.205018474836389,75,19,0.00020355168887088506,True,True,Significant
SLC35A2,7.59901209712,7.381147145921052,0.21786495119894855,0.21786495119894855,4.69132953026575,9.410039283873212e-06,1.2049039678076658,75,19,0.00020367264096513485,True,True,Significant
TCN1,5.476547836640001,7.179811103105264,-1.703263266465263,-1.703263266465263,-4.690474416614722,9.441810536774737e-06,-1.2046843435360381,75,19,0.0002041229516045586,True,True,Highly Significant + Large Effect
ZNF438,11.594450368533334,11.262416734210527,0.33203363432280675,0.33203363432280675,4.688011798162569,9.533890586125534e-06,1.2040518535936768,75,19,0.0002058745236312537,True,True,Significant
CCDC153,7.813825252546667,7.396853996263158,0.4169712562835084,0.4169712562835084,4.687535956054608,9.551783073541517e-06,1.20392964004201,75,19,0.00020602188891182132,True,True,Significant
